price,surface_m2,rooms,log_surface,price_per_m2,city_enc,property_type_enc,transaction_type_enc
-0.6378091248063581,-0.762637978792008,1.2844095390498682,3.4339872044851463,-0.07738450423487883,2,0,1
-0.6342421834084181,-0.3946084987481524,-0.07875816906114906,4.709530201312334,-0.07767501394745847,6,1,1
-0.6349461850001168,-0.34860481374267044,-0.7603420231166577,4.795790545596741,-0.07776430996566942,6,1,0
-0.6354155193945826,-0.8960486653079057,-0.7603420231166577,0.6931471805599453,-0.034937939631695517,6,1,0
-0.6288448378720617,-0.9006490338084538,0.6028256849943595,0.0,-0.07743264937009563,2,1,0
-0.6405688110458169,-0.4866158687591163,0.6028256849943595,4.51085950651685,-0.07815633932917512,6,1,1
-0.6391701945503089,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,6,0
-0.6405735043897616,-0.5786232387700802,-0.7603420231166577,4.2626798770413155,-0.0781566511565403,6,0,1
-0.6255594971108012,2.273605231569801,2.647577247160885,6.53813982376767,-0.07797499680283962,6,1,0
-0.6397803292631143,-0.8776471913057129,-0.7603420231166577,1.791759469228055,-0.07682134401336174,6,0,2
-0.6384661929586102,-0.4636140262563753,1.2844095390498682,4.564348191467836,-0.07797110074468427,6,1,1
-0.6405735043897616,-0.4406121837536343,-0.7603420231166577,4.61512051684126,-0.0781568195433175,6,0,1
-0.6393109948686486,-0.6706306087810441,-0.7603420231166577,3.9318256327243257,-0.0779450451065284,6,1,1
-0.6218048219550749,0.24944309132859496,-0.7603420231166577,5.5254529391317835,-0.07752856847759251,6,6,0
